ref;speed;CSpeed;State0
7941;0;0;0
7942;0;0;0
7943;0;0;0
7944;0;0;0
7945;0;0;0
7946;0;0;0
7947;0;0;0
7948;0;0;0
7949;0;0;0
7950;0;0;0
7951;0;0;0
7952;0;0;0
7953;0;0;0
7954;0;0;0
7955;0;0;0
7956;0;0;0
7957;0;0;0
7958;0;0;0
7959;0;0;0
7960;0;0;0
7961;0;0;0
7962;0;0;0
7963;0;0;0
7964;0;0;0
7965;0;0;0
7966;0;0;0
7967;0;0;0
7968;0;0;0
7969;0;0;0
7970;0;0;0
7971;0;0;0
7972;0;0;0
7973;0;0;0
7974;0;0;0
7975;0;0;0
7976;0;0;0
7977;0;0;0
7978;0;0;0
7979;0;0;0
7980;0;0;0
7981;0;0;0
7982;0;0;0
7983;0;0;0
7984;0;0;0
7985;0;0;0
7986;0;0;0
7987;0;0;0
7988;0;0;0
7989;0;0;0
7990;0;0;0
7991;0;0;0
7992;0;0;0
7993;0;0;0
7994;0;0;0
7995;0;0;0
7996;0;0;0
7997;0;0;0
7998;0;0;0
7999;0;0;0
8000;0;0;0
8001;0;0;0
8002;0;0;0
8003;0;0;0
8004;0;0;0
8005;0;0;0
8006;0;0;0
8007;0;0;0
8008;0;0;0
8009;0;0;0
8010;0;0;0
8011;0;0;0
8012;0;0;0
8013;0;0;0
8014;0;0;0
8015;0;0;0
8016;0;0;0
8017;0;0;0
8018;0;0;0
8019;0;0;0
8020;0;0;0
8021;0;0;0
8022;0;0;0
8023;0;0;0
8024;0;0;0
8025;0;0;0
8026;0;0;0
8027;0;0;0
8028;0;0;0
8029;0;0;0
8030;0;0;0
8031;0;0;0
8032;0;0;0
8033;0;0;0
8034;0;0;0
8035;0;0;0
8036;0;0;0
8037;0;0;0
8038;0;0;0
8039;0;0;0
8040;0;0;0
8041;0;0;0
8042;0;0;0
8043;0;0;0
8044;0;0;0
8045;0;0;0
8046;0;0;0
8047;0;0;0
8048;0;0;0
8049;0;0;0
8050;0;0;0
8051;0;0;0
8052;0;0;0
8053;0;0;0
8054;0;0;0
8055;0;0;0
8056;0;0;0
8057;0;0;0
8058;0;0;0
8059;0;0;0
8060;0;0;0
8061;0;0;0
8062;0;0;0
8063;0;0;0
8064;0;0;0
8065;0;0;0
8066;0;0;0
8067;0;0;0
8068;0;0;0
8069;0;0;0
8070;0;0;0
8071;0;0;0
8072;0;0;0
8073;0;0;0
8074;0;0;0
8075;0;0;0
8076;0;0;0
8077;0;0;0
8078;0;0;0
8079;0;0;0
8080;0;0;0
8081;0;0;0
8082;0;0;0
8083;0;0;0
8084;0;0;0
8085;0;0;0
8086;0;0;0
8087;0;0;0
8088;0;0;0
8089;0;0;0
8090;0;0;0
8091;0;0;0
8092;0;0;0
8093;0;0;0
8094;0;0;0
8095;0;0;0
8096;0;0;0
8097;0;0;0
8098;0;0;0
8099;0;0;0
8100;0;0;0
8101;0;0;0
8102;0;2;1
8103;0;2;1
8104;0;2;1
8105;0;2;1
8106;0;2;1
8107;0;2;1
8108;0;2;1
8109;0;2;1
8110;0;2;1
8111;0;2;1
8112;0;2;1
8113;0;2;1
8114;0;2;1
8115;0;2;1
8116;0;2;1
8117;0;2;1
8118;0;2;1
8119;0;2;1
8120;0;2;1
8121;0;2;1
8122;0;2;1
8123;0;2;1
8124;0;2;1
8125;0;10;2
8126;0;10;2
8127;0;10;2
8128;1;10;2
8129;1;10;2
8130;3;10;2
8131;8;10;2
8132;11;11;2
8133;14;14;2
8134;14;14;2
8135;13;13;2
8136;10;10;2
8137;8;10;2
8138;6;10;2
8139;4;10;2
8140;9;10;2
8141;10;10;2
8142;9;10;2
8143;9;10;2
8144;10;10;2
8145;12;12;2
8146;14;14;2
8147;16;16;2
8148;18;18;2
8149;20;20;2
8150;22;22;2
8151;24;24;2
8152;25;25;2
8153;27;27;2
8154;28;28;2
8155;29;29;2
8156;30;30;2
8157;32;32;2
8158;32;32;2
8159;32;32;2
8160;32;32;2
8161;33;33;2
8162;33;33;2
8163;32;32;2
8164;33;33;2
8165;31;31;2
8166;30;30;2
8167;32;32;2
8168;33;33;2
8169;34;34;2
8170;35;35;2
8171;36;36;2
8172;37;37;2
8173;38;38;2
8174;39;39;2
8175;39;39;2
8176;40;40;2
8177;41;41;2
8178;42;42;2
8179;42;42;2
8180;41;41;2
8181;40;40;2
8182;38;38;2
8183;36;36;2
8184;32;32;2
8185;28;28;2
8186;24;24;2
8187;20;20;2
8188;19;19;2
8189;20;20;2
8190;23;23;2
8191;25;25;2
8192;29;29;2
8193;32;32;2
8194;34;34;2
8195;36;36;2
8196;36;36;2
8197;34;34;2
8198;32;32;2
8199;33;33;2
8200;30;30;2
8201;29;29;2
8202;29;29;2
8203;29;29;2
8204;31;31;2
8205;31;31;2
8206;31;31;2
8207;31;31;2
8208;31;31;2
8209;30;30;2
8210;29;29;2
8211;29;29;2
8212;27;27;2
8213;25;25;2
8214;23;23;2
8215;23;23;2
8216;24;24;2
8217;25;25;2
8218;28;28;2
8219;31;31;2
8220;32;32;2
8221;34;34;2
8222;32;32;2
8223;31;31;2
8224;28;28;2
8225;23;23;2
8226;19;19;2
8227;17;17;2
8228;18;18;2
8229;21;21;2
8230;26;26;2
8231;29;29;2
8232;33;33;2
8233;35;35;2
8234;38;38;2
8235;40;40;2
8236;41;41;2
8237;42;42;2
8238;41;41;2
8239;37;37;2
8240;31;31;2
8241;24;24;2
8242;17;17;2
8243;11;11;2
8244;10;10;2
8245;11;11;2
8246;15;15;2
8247;19;19;2
8248;24;24;2
8249;28;28;2
8250;30;30;2
8251;33;33;2
8252;35;35;2
8253;38;38;2
8254;40;40;2
8255;42;42;2
8256;43;43;2
8257;45;45;2
8258;47;47;2
8259;49;49;2
8260;50;50;2
8261;52;52;2
8262;53;53;2
8263;55;55;2
8264;56;56;2
8265;55;55;2
8266;54;54;2
8267;52;52;2
8268;48;48;2
8269;46;46;2
8270;44;44;2
8271;43;43;2
8272;43;43;2
8273;40;40;2
8274;40;40;2
8275;40;40;2
8276;40;40;2
8277;32;32;2
8278;30;30;2
8279;29;29;2
8280;28;28;2
8281;27;27;2
8282;26;26;2
8283;25;25;2
8284;25;25;2
8285;26;26;2
8286;27;27;2
8287;28;28;2
8288;30;30;2
8289;31;31;2
8290;33;33;2
8291;35;35;2
8292;36;36;2
8293;36;36;2
8294;36;36;2
8295;36;36;2
8296;36;36;2
8297;36;36;2
8298;31;31;2
8299;27;27;2
8300;21;21;2
8301;15;15;2
8302;15;15;2
8303;11;11;2
8304;9;10;2
8305;8;10;2
8306;8;8;1
8307;8;8;1
8308;8;8;1
8309;8;8;1
8310;8;8;1
8311;3;3;1
8312;0;2;1
8313;0;2;1
8314;0;2;1
8315;0;2;1
8316;0;2;1
8317;0;2;1
8318;1;2;1
8319;0;2;1
8320;4;4;1
8321;3;3;1
8322;5;5;1
8323;6;6;1
8324;7;7;1
8325;6;6;1
8326;5;5;1
8327;6;6;1
8328;8;8;1
8329;8;8;1
8330;8;8;1
8331;8;8;1
8332;6;6;1
8333;4;4;1
8334;1;2;1
8335;0;2;1
8336;0;2;1
8337;0;2;1
8338;0;2;1
8339;0;2;1
8340;0;2;1
8341;0;2;1
8342;0;2;1
8343;0;2;1
8344;0;2;1
8345;0;2;1
8346;2;2;1
8347;3;3;1
8348;3;3;1
8349;4;4;1
8350;4;4;1
8351;4;4;1
8352;3;3;1
8353;2;2;1
8354;0;2;1
8355;2;2;1
8356;1;2;1
8357;2;2;1
8358;1;2;1
8359;1;2;1
8360;2;2;1
8361;3;3;1
8362;3;3;1
8363;3;3;1
8364;1;2;1
8365;1;2;1
8366;1;2;1
8367;1;2;1
8368;1;2;1
8369;1;2;1
8370;2;2;1
8371;2;2;1
8372;3;3;1
8373;2;2;1
8374;3;3;1
8375;3;3;1
8376;3;3;1
8377;4;4;1
8378;3;3;1
8379;4;4;1
8380;4;4;1
8381;4;4;1
8382;4;4;1
8383;4;4;1
8384;5;5;1
8385;4;4;1
8386;4;4;1
8387;5;5;1
8388;5;5;1
8389;4;4;1
8390;5;5;1
8391;5;5;1
8392;4;4;1
8393;5;5;1
8394;4;4;1
8395;4;4;1
8396;4;4;1
8397;5;5;1
8398;4;4;1
8399;4;4;1
8400;4;4;1
8401;4;4;1
8402;4;4;1
8403;4;4;1
8404;4;4;1
8405;4;4;1
8406;4;4;1
8407;2;2;1
8408;1;2;1
8409;0;2;1
8410;0;2;1
8411;0;2;1
8412;0;2;1
8413;0;2;1
8414;0;2;1
8415;0;2;1
8416;0;2;1
8417;1;2;1
8418;1;2;1
8419;1;2;1
8420;1;2;1
8421;1;2;1
8422;2;2;1
8423;3;3;1
8424;3;3;1
8425;3;3;1
8426;3;3;1
8427;3;3;1
8428;3;3;1
8429;4;4;1
8430;4;4;1
8431;3;3;1
8432;3;3;1
8433;3;3;1
8434;3;3;1
8435;3;3;1
8436;3;3;1
8437;3;3;1
8438;3;3;1
8439;3;3;1
8440;4;4;1
8441;3;3;1
8442;3;3;1
8443;3;3;1
8444;3;3;1
8445;4;4;1
8446;4;4;1
8447;3;3;1
8448;3;3;1
8449;3;3;1
8450;3;3;1
8451;3;3;1
8452;3;3;1
8453;3;3;1
8454;3;3;1
8455;3;3;1
8456;3;3;1
8457;3;3;1
8458;3;3;1
8459;3;3;1
8460;3;3;1
8461;3;3;1
8462;3;3;1
8463;3;3;1
8464;2;2;1
8465;3;3;1
8466;3;3;1
8467;3;3;1
8468;4;4;1
8469;3;3;1
8470;3;3;1
8471;3;3;1
8472;3;3;1
8473;3;3;1
8474;3;3;1
8475;4;4;1
8476;3;3;1
8477;3;3;1
8478;3;3;1
8479;3;3;1
8480;3;3;1
8481;3;3;1
8482;3;3;1
8483;4;4;1
8484;4;4;1
8485;4;4;1
8486;5;5;1
8487;5;5;1
8488;4;4;1
8489;4;4;1
8490;5;5;1
8491;5;5;1
8492;4;4;1
8493;5;5;1
8494;5;5;1
8495;5;5;1
8496;5;5;1
8497;5;5;1
8498;5;5;1
8499;5;5;1
8500;4;4;1
8501;4;4;1
8502;4;4;1
8503;5;5;1
8504;5;5;1
8505;5;5;1
8506;4;4;1
8507;4;4;1
8508;5;5;1
8509;4;4;1
8510;5;5;1
8511;4;4;1
8512;4;4;1
8513;4;4;1
8514;4;4;1
8515;4;4;1
8516;4;4;1
8517;4;4;1
8518;4;4;1
8519;4;4;1
8520;5;5;1
8521;4;4;1
8522;5;5;1
8523;4;4;1
8524;4;4;1
8525;5;5;1
8526;5;5;1
8527;5;5;1
8528;5;5;1
8529;5;5;1
8530;5;5;1
8531;5;5;1
8532;5;5;1
8533;5;5;1
8534;5;5;1
8535;5;5;1
8536;5;5;1
8537;5;5;1
8538;5;5;1
8539;5;5;1
8540;5;5;1
8541;4;4;1
8542;4;4;1
8543;5;5;1
8544;5;5;1
8545;4;4;1
8546;4;4;1
8547;4;4;1
8548;4;4;1
8549;4;4;1
8550;4;4;1
8551;5;5;1
8552;6;6;1
8553;7;7;1
8554;7;7;1
8555;7;7;1
8556;7;7;1
8557;7;7;1
8558;6;6;1
8559;7;7;1
8560;7;7;1
8561;7;7;1
8562;7;7;1
8563;7;7;1
8564;7;7;1
8565;7;7;1
8566;5;5;1
8567;3;3;1
8568;1;2;1
8569;2;2;1
8570;1;2;1
8571;1;2;1
8572;2;2;1
8573;2;2;1
8574;2;2;1
8575;2;2;1
8576;2;2;1
8577;3;3;1
8578;3;3;1
8579;3;3;1
8580;2;2;1
8581;2;2;1
8582;2;2;1
8583;2;2;1
8584;3;3;1
8585;2;2;1
8586;2;2;1
8587;3;3;1
8588;3;3;1
8589;3;3;1
8590;3;3;1
8591;3;3;1
8592;3;3;1
8593;3;3;1
8594;3;3;1
8595;4;4;1
8596;4;4;1
8597;4;4;1
8598;3;3;1
8599;3;3;1
8600;4;4;1
8601;4;4;1
8602;3;3;1
8603;3;3;1
8604;4;4;1
8605;4;4;1
8606;4;4;1
8607;3;3;1
8608;4;4;1
8609;4;4;1
8610;4;4;1
8611;4;4;1
8612;4;4;1
8613;5;5;1
8614;5;5;1
8615;5;5;1
8616;6;6;1
8617;6;6;1
8618;6;6;1
8619;7;7;1
8620;7;7;1
8621;6;6;1
8622;6;6;1
8623;6;6;1
8624;6;6;1
8625;6;6;1
8626;6;6;1
8627;6;6;1
8628;6;6;1
8629;6;6;1
8630;6;6;1
8631;6;6;1
8632;6;6;1
8633;6;6;1
8634;6;6;1
8635;4;4;1
8636;3;3;1
8637;2;2;1
8638;1;2;1
8639;1;2;1
8640;1;2;1
8641;1;2;1
8642;1;2;1
8643;1;2;1
8644;2;2;1
8645;1;2;1
8646;2;2;1
8647;2;2;1
8648;2;2;1
8649;2;2;1
8650;1;2;1
8651;2;2;1
8652;2;2;1
8653;2;2;1
8654;2;2;1
8655;1;2;1
8656;2;2;1
8657;2;2;1
8658;2;2;1
8659;3;3;1
8660;1;2;1
8661;2;2;1
8662;3;3;1
8663;2;2;1
8664;2;2;1
8665;2;2;1
8666;2;2;1
8667;1;2;1
8668;2;2;1
8669;2;2;1
8670;2;2;1
8671;2;2;1
8672;2;2;1
8673;2;2;1
8674;2;2;1
8675;3;3;1
8676;2;2;1
8677;3;3;1
8678;3;3;1
8679;2;2;1
8680;2;2;1
8681;3;3;1
8682;3;3;1
8683;2;2;1
8684;2;2;1
8685;3;3;1
8686;3;3;1
8687;3;3;1
8688;3;3;1
8689;3;3;1
8690;3;3;1
8691;3;3;1
8692;3;3;1
8693;4;4;1
8694;3;3;1
8695;3;3;1
8696;4;4;1
8697;4;4;1
8698;3;3;1
8699;3;3;1
8700;3;3;1
8701;3;3;1
8702;3;3;1
8703;4;4;1
8704;4;4;1
8705;4;4;1
8706;4;4;1
8707;4;4;1
8708;3;3;1
8709;4;4;1
8710;5;5;1
8711;4;4;1
8712;4;4;1
8713;3;3;1
8714;3;3;1
8715;4;4;1
8716;5;5;1
8717;3;3;1
8718;3;3;1
8719;2;2;1
8720;3;3;1
8721;3;3;1
8722;3;3;1
8723;3;3;1
8724;2;2;1
8725;2;2;1
8726;2;2;1
8727;3;3;1
8728;2;2;1
8729;3;3;1
8730;3;3;1
8731;3;3;1
8732;3;3;1
8733;3;3;1
8734;3;3;1
8735;3;3;1
8736;3;3;1
8737;3;3;1
8738;3;3;1
8739;3;3;1
8740;2;2;1
8741;3;3;1
8742;3;3;1
8743;3;3;1
8744;3;3;1
8745;2;2;1
8746;2;2;1
8747;2;2;1
8748;2;2;1
8749;2;2;1
8750;2;2;1
8751;3;3;1
8752;3;3;1
8753;3;3;1
8754;3;3;1
8755;3;3;1
8756;2;2;1
8757;3;3;1
8758;3;3;1
8759;3;3;1
8760;3;3;1
8761;2;2;1
8762;2;2;1
8763;2;2;1
8764;2;2;1
8765;2;2;1
8766;2;2;1
8767;2;2;1
8768;2;2;1
8769;2;2;1
8770;2;2;1
8771;2;2;1
8772;2;2;1
8773;2;2;1
8774;2;2;1
8775;2;2;1
8776;2;2;1
8777;2;2;1
8778;3;3;1
8779;3;3;1
8780;3;3;1
8781;3;3;1
8782;3;3;1
8783;2;2;1
8784;2;2;1
8785;2;2;1
8786;2;2;1
8787;2;2;1
8788;3;3;1
8789;2;2;1
8790;2;2;1
8791;2;2;1
8792;2;2;1
8793;3;3;1
8794;3;3;1
8795;3;3;1
8796;3;3;1
8797;3;3;1
8798;3;3;1
8799;2;2;1
8800;2;2;1
8801;3;3;1
8802;2;2;1
8803;2;2;1
8804;2;2;1
8805;3;3;1
8806;3;3;1
8807;3;3;1
8808;4;4;1
8809;3;3;1
8810;3;3;1
8811;4;4;1
8812;5;5;1
8813;6;6;1
8814;7;7;1
8815;6;6;1
8816;7;7;1
8817;5;5;1
8818;5;5;1
8819;5;5;1
8820;5;5;1
8821;6;6;1
8822;6;6;1
8823;5;5;1
8824;6;6;1
8825;5;5;1
8826;5;5;1
8827;5;5;1
8828;4;4;1
8829;4;4;1
8830;3;3;1
8831;3;3;1
8832;3;3;1
8833;3;3;1
8834;3;3;1
8835;4;4;1
8836;4;4;1
8837;4;4;1
8838;3;3;1
8839;3;3;1
8840;3;3;1
8841;5;5;1
8842;4;4;1
8843;4;4;1
8844;3;3;1
8845;2;2;1
8846;4;4;1
8847;3;3;1
8848;3;3;1
8849;3;3;1
8850;5;5;1
8851;6;6;1
8852;5;5;1
8853;5;5;1
8854;5;5;1
8855;2;2;1
8856;2;2;1
8857;1;2;1
8858;1;2;1
8859;1;2;1
8860;3;3;1
8861;2;2;1
8862;3;3;1
8863;3;3;1
8864;2;2;1
8865;3;3;1
8866;4;4;1
8867;4;4;1
8868;4;4;1
8869;3;3;1
8870;4;4;1
8871;3;3;1
8872;5;5;1
8873;5;5;1
8874;6;6;1
8875;5;5;1
8876;5;5;1
8877;5;5;1
8878;4;4;1
8879;3;3;1
8880;3;3;1
8881;3;3;1
8882;3;3;1
8883;2;2;1
8884;2;2;1
8885;3;3;1
8886;5;5;1
8887;5;5;1
8888;5;5;1
8889;5;5;1
8890;4;4;1
8891;3;3;1
8892;3;3;1
8893;5;5;1
8894;6;6;1
8895;6;6;1
8896;6;6;1
8897;5;5;1
8898;5;5;1
8899;4;4;1
8900;2;2;1
8901;1;2;1
8902;1;2;1
8903;1;2;1
8904;0;2;1
8905;1;2;1
8906;3;3;1
8907;3;3;1
8908;3;3;1
8909;4;4;1
8910;4;4;1
8911;4;4;1
8912;5;5;1
8913;5;5;1
8914;6;6;1
8915;7;7;1
8916;7;7;1
8917;7;7;1
8918;7;7;1
8919;6;6;1
8920;6;6;1
8921;5;5;1
8922;3;3;1
8923;5;5;1
8924;7;7;1
8925;7;7;1
8926;6;6;1
8927;6;6;1
8928;6;6;1
8929;7;7;1
8930;8;8;1
8931;9;9;1
8932;10;10;2
8933;10;10;2
8934;9;9;1
8935;9;9;1
8936;9;9;1
8937;7;7;1
8938;9;9;1
8939;8;8;1
8940;10;10;2
8941;10;10;2
8942;9;9;1
8943;9;9;1
8944;8;8;1
8945;9;9;1
8946;8;8;1
8947;8;8;1
8948;8;8;1
8949;8;8;1
8950;8;8;1
8951;8;8;1
8952;8;8;1
8953;8;8;1
8954;8;8;1
8955;8;8;1
8956;8;8;1
8957;8;8;1
8958;8;8;1
8959;7;7;1
8960;7;7;1
8961;8;8;1
8962;8;8;1
8963;8;8;1
8964;8;8;1
8965;7;7;1
8966;5;5;1
8967;6;6;1
8968;8;10;2
8969;7;10;2
8970;7;10;2
8971;7;10;2
8972;7;10;2
8973;7;10;2
8974;8;10;2
8975;8;10;2
8976;9;10;2
8977;9;10;2
8978;9;10;2
8979;10;10;2
8980;10;10;2
8981;10;10;2
8982;10;10;2
8983;10;10;2
8984;11;11;2
8985;11;11;2
8986;11;11;2
8987;10;10;2
8988;11;11;2
8989;11;11;2
8990;11;11;2
8991;11;11;2
8992;9;10;2
8993;11;11;2
8994;11;11;2
8995;11;11;2
8996;11;11;2
8997;11;11;2
8998;11;11;2
8999;11;11;2
9000;11;11;2
9001;11;11;2
9002;11;11;2
9003;12;12;2
9004;12;12;2
9005;12;12;2
9006;12;12;2
9007;12;12;2
9008;12;12;2
9009;12;12;2
9010;12;12;2
9011;12;12;2
9012;12;12;2
9013;11;11;2
9014;11;11;2
9015;11;11;2
9016;11;11;2
9017;11;11;2
9018;10;10;2
9019;11;11;2
9020;11;11;2
9021;11;11;2
9022;12;12;2
9023;11;11;2
9024;11;11;2
9025;10;10;2
9026;10;10;2
9027;11;11;2
9028;12;12;2
9029;12;12;2
9030;12;12;2
9031;12;12;2
9032;12;12;2
9033;12;12;2
9034;12;12;2
9035;12;12;2
9036;12;12;2
9037;12;12;2
9038;12;12;2
9039;12;12;2
9040;11;11;2
9041;12;12;2
9042;12;12;2
9043;12;12;2
9044;12;12;2
9045;12;12;2
9046;12;12;2
9047;10;10;2
9048;9;10;2
9049;10;10;2
9050;12;12;2
9051;12;12;2
9052;12;12;2
9053;11;11;2
9054;11;11;2
9055;11;11;2
9056;11;11;2
9057;11;11;2
9058;10;10;2
9059;10;10;2
9060;10;10;2
9061;9;9;1
9062;10;10;2
9063;10;10;2
9064;9;9;1
9065;10;10;2
9066;10;10;2
9067;10;10;2
9068;10;10;2
9069;9;9;1
9070;9;9;1
9071;9;9;1
9072;9;9;1
9073;9;9;1
9074;9;9;1
9075;9;9;1
9076;9;9;1
9077;8;8;1
9078;8;8;1
9079;7;7;1
9080;7;7;1
9081;7;7;1
9082;8;8;1
9083;6;6;1
9084;5;5;1
9085;7;7;1
9086;5;5;1
9087;6;6;1
9088;7;7;1
9089;6;6;1
9090;7;7;1
9091;7;7;1
9092;6;6;1
9093;6;6;1
9094;7;7;1
9095;7;7;1
9096;6;6;1
9097;6;6;1
9098;6;6;1
9099;6;6;1
9100;6;6;1
9101;6;6;1
9102;6;6;1
9103;6;6;1
9104;6;6;1
9105;7;7;1
9106;7;7;1
9107;7;7;1
9108;7;7;1
9109;8;8;1
9110;8;8;1
9111;9;9;1
9112;9;9;1
9113;9;9;1
9114;9;9;1
9115;9;9;1
9116;8;8;1
9117;8;8;1
9118;9;9;1
9119;9;9;1
9120;8;8;1
9121;8;8;1
9122;7;7;1
9123;6;6;1
9124;6;6;1
9125;5;5;1
9126;5;5;1
9127;5;5;1
9128;5;5;1
9129;7;7;1
9130;8;8;1
9131;8;8;1
9132;8;8;1
9133;8;8;1
9134;8;8;1
9135;8;8;1
9136;7;7;1
9137;7;7;1
9138;7;7;1
9139;5;5;1
9140;6;6;1
9141;5;5;1
9142;4;4;1
9143;5;5;1
9144;6;6;1
9145;7;7;1
9146;7;7;1
9147;7;7;1
9148;6;6;1
9149;6;6;1
9150;6;6;1
9151;6;6;1
9152;6;6;1
9153;7;7;1
9154;7;7;1
9155;6;6;1
9156;6;6;1
9157;6;6;1
9158;6;6;1
9159;6;6;1
9160;6;6;1
9161;6;6;1
9162;5;5;1
9163;5;5;1
9164;5;5;1
9165;5;5;1
9166;5;5;1
9167;5;5;1
9168;5;5;1
9169;4;4;1
9170;4;4;1
9171;4;4;1
9172;4;4;1
9173;4;4;1
9174;4;4;1
9175;4;4;1
9176;5;5;1
9177;5;5;1
9178;4;4;1
9179;4;4;1
9180;4;4;1
9181;3;3;1
9182;3;3;1
9183;3;3;1
9184;3;3;1
9185;5;5;1
9186;4;4;1
9187;5;5;1
9188;5;5;1
9189;5;5;1
9190;5;5;1
9191;5;5;1
9192;5;5;1
9193;5;5;1
9194;5;5;1
9195;5;5;1
9196;6;6;1
9197;7;7;1
9198;7;7;1
9199;7;7;1
9200;6;6;1
9201;6;6;1
9202;7;7;1
9203;7;7;1
9204;7;7;1
9205;6;6;1
9206;7;7;1
9207;7;7;1
9208;7;7;1
9209;7;7;1
9210;7;7;1
9211;7;7;1
9212;7;7;1
9213;7;7;1
9214;6;6;1
9215;6;6;1
9216;6;6;1
9217;6;6;1
9218;6;6;1
9219;6;6;1
9220;6;6;1
9221;6;6;1
9222;6;6;1
9223;6;6;1
9224;6;6;1
9225;6;6;1
9226;6;6;1
9227;6;6;1
9228;6;6;1
9229;6;6;1
9230;6;6;1
9231;6;6;1
9232;7;7;1
9233;7;7;1
9234;6;6;1
9235;6;6;1
9236;6;6;1
9237;6;6;1
9238;5;5;1
9239;5;5;1
9240;4;4;1
9241;4;4;1
9242;5;5;1
9243;5;5;1
9244;6;6;1
9245;6;6;1
9246;6;6;1
9247;6;6;1
9248;5;5;1
9249;4;4;1
9250;4;4;1
9251;4;4;1
9252;4;4;1
9253;5;5;1
9254;5;5;1
9255;5;5;1
9256;6;6;1
9257;6;6;1
9258;6;6;1
9259;6;6;1
9260;6;6;1
9261;6;6;1
9262;7;7;1
9263;7;7;1
9264;7;7;1
9265;7;7;1
9266;6;6;1
9267;6;6;1
9268;6;6;1
9269;6;6;1
9270;5;5;1
9271;6;6;1
9272;5;5;1
9273;6;6;1
9274;5;5;1
9275;5;5;1
9276;5;5;1
9277;4;4;1
9278;3;3;1
9279;4;4;1
9280;6;6;1
9281;7;7;1
9282;7;7;1
9283;6;6;1
9284;6;6;1
9285;6;6;1
9286;7;7;1
9287;8;8;1
9288;8;8;1
9289;8;8;1
9290;8;8;1
9291;8;8;1
9292;8;8;1
9293;8;8;1
9294;8;8;1
9295;8;8;1
9296;9;9;1
9297;8;8;1
9298;9;9;1
9299;9;9;1
9300;8;8;1
9301;8;8;1
9302;8;8;1
9303;8;8;1
9304;8;8;1
9305;8;8;1
9306;7;7;1
9307;7;7;1
9308;7;7;1
9309;7;7;1
9310;7;7;1
9311;7;7;1
9312;7;7;1
9313;7;7;1
9314;7;7;1
9315;6;6;1
9316;6;6;1
9317;6;6;1
9318;5;5;1
9319;5;5;1
9320;5;5;1
9321;5;5;1
9322;4;4;1
9323;4;4;1
9324;4;4;1
9325;3;3;1
9326;3;3;1
9327;2;2;1
9328;2;2;1
9329;3;3;1
9330;3;3;1
9331;4;4;1
9332;5;5;1
9333;5;5;1
9334;4;4;1
9335;4;4;1
9336;3;3;1
9337;4;4;1
9338;5;5;1
9339;6;6;1
9340;6;6;1
9341;6;6;1
9342;7;7;1
9343;7;7;1
9344;7;7;1
9345;7;7;1
9346;7;7;1
9347;7;7;1
9348;7;7;1
9349;6;6;1
9350;6;6;1
9351;6;6;1
9352;6;6;1
9353;7;7;1
9354;7;7;1
9355;8;8;1
9356;8;8;1
9357;9;9;1
9358;8;8;1
9359;9;9;1
9360;9;9;1
9361;9;9;1
9362;9;9;1
9363;9;9;1
9364;9;9;1
9365;9;9;1
9366;9;9;1
9367;9;9;1
9368;9;9;1
9369;9;9;1
9370;9;9;1
9371;9;9;1
9372;9;9;1
9373;9;9;1
9374;9;9;1
9375;10;10;2
9376;10;10;2
9377;10;10;2
9378;9;9;1
9379;9;9;1
9380;9;9;1
9381;9;9;1
9382;9;9;1
9383;9;9;1
9384;9;9;1
9385;9;9;1
9386;9;9;1
9387;9;9;1
9388;9;9;1
9389;9;9;1
9390;9;9;1
9391;9;9;1
9392;8;8;1
9393;8;8;1
9394;8;8;1
9395;7;7;1
9396;6;6;1
9397;6;6;1
9398;5;5;1
9399;3;3;1
9400;2;2;1
9401;2;2;1
9402;2;2;1
9403;5;5;1
9404;6;6;1
9405;9;9;1
9406;10;10;2
9407;10;10;2
9408;12;12;2
9409;12;12;2
9410;11;11;2
9411;11;11;2
9412;10;10;2
9413;10;10;2
9414;10;10;2
9415;9;9;1
9416;8;8;1
9417;7;7;1
9418;6;6;1
9419;4;4;1
9420;6;6;1
9421;6;6;1
9422;5;5;1
9423;6;6;1
9424;6;6;1
9425;6;6;1
9426;8;8;1
9427;9;9;1
9428;10;10;2
9429;10;10;2
9430;11;11;2
9431;11;11;2
9432;12;12;2
9433;12;12;2
9434;12;12;2
9435;13;13;2
9436;12;12;2
9437;11;11;2
9438;10;10;2
9439;6;6;1
9440;3;3;1
9441;1;2;1
9442;1;2;1
9443;0;2;1
9444;0;2;1
9445;0;2;1
9446;0;2;1
9447;0;2;1
9448;0;2;1
9449;1;2;1
9450;1;2;1
9451;1;2;1
9452;0;2;1
9453;1;2;1
9454;1;2;1
9455;1;2;1
9456;3;3;1
9457;3;3;1
9458;4;4;1
9459;4;4;1
9460;4;4;1
9461;5;5;1
9462;4;4;1
9463;4;4;1
9464;3;3;1
9465;3;3;1
9466;3;3;1
9467;3;3;1
9468;3;3;1
9469;3;3;1
9470;3;3;1
9471;3;3;1
9472;2;2;1
9473;2;2;1
9474;2;2;1
9475;2;2;1
9476;3;3;1
9477;2;2;1
9478;3;3;1
9479;3;3;1
9480;3;3;1
9481;3;3;1
9482;3;3;1
9483;3;3;1
9484;3;3;1
9485;3;3;1
9486;4;4;1
9487;4;4;1
9488;4;4;1
9489;4;4;1
9490;4;4;1
9491;3;3;1
9492;4;4;1
9493;4;4;1
