Times;Class_based_Speed;First_Classification;Snd_Classification;Heuristic_correction;States_REAL;States_Simio;Speed(km/h)
14052;1;1;1;1;1;1;2
14053;1;1;1;1;1;1;2
14054;1;1;1;1;1;1;2
14055;1;1;1;1;1;1;2
14056;1;1;1;1;1;1;2
14057;1;1;1;1;1;1;2
14058;1;1;1;1;1;1;2
14059;1;1;1;1;1;1;2
14060;1;1;1;1;1;1;1
14061;1;1;1;1;1;1;1
14062;1;1;1;1;1;1;2
14063;1;1;1;1;1;1;6
14064;0;2;1;1;1;1;10
14065;1;1;1;1;1;1;7
14066;1;1;1;1;1;1;6
14067;1;1;1;1;1;1;7
14068;1;1;1;1;1;1;6
14069;1;1;1;1;1;1;5
14070;1;1;1;1;1;1;3
14071;1;1;1;1;1;1;3
14072;1;1;1;1;1;1;7
14073;1;1;1;1;1;1;7
14074;1;1;1;1;1;1;6
14075;1;1;1;1;1;1;4
14076;1;1;1;1;1;1;3
14077;1;1;1;1;1;1;3
14078;1;1;1;1;1;1;2
14079;1;1;1;1;1;1;1
14080;1;1;1;1;1;1;1
14081;0;1;1;1;1;1;0
14082;1;1;1;1;1;1;1
14083;1;1;1;1;1;1;1
14084;1;1;1;1;1;1;3
14085;1;1;1;1;1;1;3
14086;1;1;1;1;1;1;4
14087;1;1;1;1;1;1;6
14088;1;1;1;1;1;1;3
14089;1;1;1;1;1;1;4
14090;1;1;1;1;1;1;3
14091;1;1;1;1;1;1;3
14092;1;1;1;1;1;1;4
14093;1;1;1;1;1;1;7
14094;1;1;1;1;1;1;7
14095;1;1;1;1;1;1;6
14096;1;1;1;1;1;1;6
14097;1;1;1;1;1;1;4
14098;1;1;1;1;1;1;3
14099;1;1;1;1;1;1;1
14100;1;1;1;1;1;1;2
14101;1;1;1;1;1;1;2
14102;1;1;1;1;1;1;1
14103;1;1;1;1;1;1;2
14104;1;1;1;1;1;1;2
14105;1;1;1;1;1;1;4
14106;1;1;1;1;1;1;4
14107;1;1;1;1;1;1;4
14108;1;1;1;1;1;1;4
14109;1;1;1;1;1;1;4
14110;1;1;1;1;1;1;3
14111;1;1;1;1;1;1;2
14112;1;1;1;1;1;1;3
14113;1;1;1;1;1;1;2
14114;1;1;1;1;1;1;2
14115;1;1;1;1;1;1;3
14116;1;1;1;1;1;1;3
14117;1;1;1;1;1;1;3
14118;1;1;1;1;1;1;2
14119;1;1;1;1;1;1;2
14120;1;1;1;1;1;1;2
14121;1;1;1;1;1;1;2
14122;1;1;1;1;1;1;3
14123;1;1;1;1;1;1;2
14124;1;1;1;1;1;1;1
14125;1;1;1;1;1;1;2
14126;0;1;1;1;1;1;0
14127;1;1;1;1;1;1;1
14128;1;1;1;1;1;1;1
14129;0;1;1;1;1;1;0
14130;1;1;1;1;1;1;1
14131;1;1;1;1;1;1;1
14132;0;1;1;1;1;1;0
14133;0;1;1;1;1;1;0
14134;1;1;1;1;1;1;1
14135;1;1;1;1;1;1;1
14136;1;1;1;1;1;1;2
14137;1;1;1;1;1;1;1
14138;1;1;1;1;1;1;1
14139;1;1;1;1;1;1;2
14140;1;1;1;1;1;1;1
14141;1;1;1;1;1;1;2
14142;1;1;1;1;1;1;1
14143;1;1;1;1;1;1;2
14144;1;1;1;1;1;1;1
14145;1;1;1;1;1;1;2
14146;1;1;1;1;1;1;1
14147;1;1;1;1;1;1;1
14148;1;1;1;1;1;1;1
14149;1;1;1;1;1;1;1
14150;1;1;1;1;1;1;1
14151;1;1;1;1;1;1;2
14152;1;1;1;1;1;1;2
14153;0;1;1;1;1;1;0
14154;1;1;1;1;1;1;2
14155;1;1;1;1;1;1;2
14156;1;1;1;1;1;1;2
14157;1;1;1;1;1;1;1
14158;0;1;1;1;1;1;0
14159;1;1;1;1;1;1;1
14160;1;1;1;1;1;1;2
14161;1;1;1;1;1;1;2
14162;1;1;1;1;1;1;1
14163;0;1;1;1;1;1;0
14164;1;1;1;1;1;1;2
14165;1;1;1;1;1;1;2
14166;1;1;1;1;1;1;2
14167;1;1;1;1;1;1;1
14168;1;1;1;1;1;1;1
14169;1;1;1;1;1;1;2
14170;1;1;1;1;1;1;2
14171;1;1;1;1;1;1;1
14172;1;1;1;1;1;1;3
14173;1;1;1;1;1;1;2
14174;1;1;1;1;1;1;3
14175;1;1;1;1;1;1;2
14176;1;1;1;1;1;1;2
14177;1;1;1;1;1;1;1
14178;1;1;1;1;1;1;1
14179;1;1;1;1;1;1;1
14180;1;1;1;1;1;1;1
14181;1;1;1;1;1;1;1
14182;1;1;1;1;1;1;2
14183;1;1;1;1;1;1;1
14184;1;1;1;1;1;1;1
14185;1;1;1;1;1;1;1
14186;1;1;1;1;1;1;1
14187;1;1;1;1;1;1;1
14188;1;1;1;1;1;1;2
14189;1;1;1;1;1;1;2
14190;1;1;1;1;1;1;2
14191;1;1;1;1;1;1;3
14192;1;1;1;1;1;1;3
14193;1;1;1;1;1;1;3
14194;1;1;1;1;1;1;3
14195;1;1;1;1;1;1;2
14196;1;1;1;1;1;1;2
14197;1;1;1;1;1;1;3
14198;1;1;1;1;1;1;3
14199;1;1;1;1;1;1;2
14200;1;1;1;1;1;1;2
14201;1;1;1;1;1;1;2
14202;1;1;1;1;1;1;2
14203;1;1;1;1;1;1;2
14204;1;1;1;1;1;1;2
14205;1;1;1;1;1;1;3
14206;1;1;1;1;1;1;2
14207;1;1;1;1;1;1;1
14208;1;1;1;1;1;1;3
14209;1;1;1;1;1;1;2
14210;1;1;1;1;1;1;2
14211;1;1;1;1;1;1;2
14212;1;1;1;1;1;1;2
14213;1;1;1;1;1;1;2
14214;1;1;1;1;1;1;2
14215;1;1;1;1;1;1;2
14216;1;1;1;1;1;1;2
14217;1;1;1;1;1;1;3
14218;1;1;1;1;1;1;4
14219;1;1;1;1;1;1;2
14220;1;1;1;1;1;1;2
14221;1;1;1;1;1;1;2
14222;1;1;1;1;1;1;3
14223;1;1;1;1;1;1;2
14224;1;1;1;1;1;1;2
14225;1;1;1;1;1;1;2
14226;1;1;1;1;1;1;2
14227;1;1;1;1;1;1;2
14228;1;1;1;1;1;1;2
14229;1;1;1;1;1;1;2
14230;1;1;1;1;1;1;2
14231;1;1;1;1;1;1;2
14232;1;1;1;1;1;1;2
14233;1;1;1;1;1;1;2
14234;0;1;1;1;1;1;0
14235;1;1;1;1;1;1;1
14236;1;1;1;1;1;1;1
14237;1;1;1;1;1;1;1
14238;1;1;1;1;1;1;1
14239;1;1;1;1;1;1;2
14240;1;1;1;1;1;1;2
14241;1;1;1;1;1;1;2
14242;1;1;1;1;1;1;2
14243;1;1;1;1;1;1;4
14244;1;1;1;1;1;1;4
14245;1;1;1;1;1;1;6
14246;1;1;1;1;1;1;4
14247;1;1;1;1;1;1;6
14248;1;1;1;1;1;1;7
14249;1;1;1;1;1;1;7
14250;1;1;1;1;1;1;6
14251;1;1;1;1;1;1;9
14252;1;1;1;1;1;1;7
14253;1;1;1;1;1;1;6
14254;1;1;1;1;1;1;6
14255;1;1;1;1;1;1;5
14256;1;1;1;1;1;1;5
14257;1;1;1;1;1;1;6
14258;1;1;1;1;1;1;5
14259;1;1;1;1;1;1;4
14260;1;1;1;1;1;1;3
14261;1;1;1;1;1;1;3
14262;1;1;1;1;1;1;5
14263;1;1;1;1;1;1;7
14264;1;1;1;1;1;1;6
14265;1;1;1;1;1;1;4
14266;1;1;1;1;1;1;5
14267;1;1;1;1;1;1;3
14268;1;1;1;1;1;1;4
14269;1;1;1;1;1;1;4
14270;1;1;1;1;1;1;3
14271;1;1;1;1;1;1;2
14272;1;1;1;1;1;1;3
14273;1;1;1;1;1;1;3
14274;1;1;1;1;1;1;1
14275;1;1;1;1;1;1;3
14276;1;1;1;1;1;1;4
14277;1;1;1;1;1;1;3
14278;1;1;1;1;1;1;3
14279;1;1;1;1;1;1;2
14280;1;1;1;1;1;1;2
14281;1;1;1;1;1;1;2
14282;0;1;1;1;1;1;0
14283;0;1;1;1;1;1;0
14284;0;1;1;1;1;1;0
14285;1;1;1;1;1;1;1
14286;0;1;1;1;1;1;0
14287;1;1;1;1;1;1;1
14288;0;1;1;1;1;1;0
14289;0;1;1;1;1;1;0
14290;1;1;1;1;1;1;1
14291;0;1;1;1;1;1;0
14292;0;1;1;1;1;1;0
14293;0;1;1;1;1;1;0
14294;0;1;1;1;1;1;0
14295;1;1;1;1;1;1;1
14296;1;1;1;1;1;1;2
14297;1;1;1;1;1;1;2
14298;1;1;1;1;1;1;1
14299;1;1;1;1;1;1;1
14300;1;1;1;1;1;1;1
14301;1;1;1;1;1;1;1
14302;1;1;1;1;1;1;2
14303;1;1;1;1;1;1;1
14304;1;1;1;1;1;1;1
14305;1;1;1;1;1;1;2
14306;1;1;1;1;1;1;2
14307;1;1;1;1;1;1;2
14308;1;1;1;1;1;1;1
14309;1;1;1;1;1;1;1
14310;1;1;1;1;1;1;1
14311;1;1;1;1;1;1;1
14312;1;1;1;1;1;1;1
14313;1;1;1;1;1;1;1
14314;1;1;1;1;1;1;2
14315;1;1;1;1;1;1;2
14316;1;1;1;1;1;1;4
14317;1;1;1;1;1;1;5
14318;1;1;1;1;1;1;5
14319;1;1;1;1;1;1;5
14320;1;1;1;1;1;1;5
14321;1;1;1;1;1;1;5
14322;1;1;1;1;1;1;5
14323;1;1;1;1;1;1;4
14324;1;1;1;1;1;1;5
14325;1;1;1;1;1;1;6
14326;1;1;1;1;1;1;6
14327;1;1;1;1;1;1;6
14328;1;1;1;1;1;1;7
14329;1;1;1;1;1;1;7
14330;1;1;1;1;1;1;6
14331;1;1;1;1;1;1;7
14332;1;1;1;1;1;1;8
14333;1;1;1;1;1;1;8
14334;1;1;1;1;1;1;8
14335;1;1;1;1;1;1;7
14336;1;1;1;1;1;1;8
14337;0;2;1;1;1;1;10
14338;1;1;1;1;1;1;8
14339;0;2;1;1;1;1;10
14340;0;2;1;1;1;1;11
14341;0;2;1;1;1;1;10
14342;1;1;1;1;1;1;9
14343;1;1;1;1;1;1;8
14344;1;1;1;1;1;1;8
14345;1;1;1;1;1;1;8
14346;1;1;1;1;1;1;7
14347;1;1;1;1;1;1;6
14348;1;1;1;1;1;1;6
14349;1;1;1;1;1;1;7
14350;1;1;1;1;1;1;6
14351;1;1;1;1;1;1;8
14352;1;1;1;1;1;1;9
14353;1;1;1;1;1;1;9
14354;0;2;1;1;1;1;11
14355;0;2;1;1;1;1;14
14356;0;2;1;1;1;1;13
14357;0;2;1;1;1;1;14
14358;0;2;1;1;1;1;14
14359;0;2;1;1;1;1;11
14360;0;2;1;1;1;1;10
14361;1;2;1;1;1;1;8
14362;1;2;1;1;1;1;6
14363;1;2;1;1;1;1;6
14364;1;2;1;1;1;1;8
14365;1;2;1;1;1;1;9
14366;1;2;1;1;1;1;6
14367;0;2;1;1;1;1;10
14368;1;2;1;1;1;1;7
14369;1;2;1;1;1;1;6
14370;1;2;1;1;1;1;8
14371;1;2;1;1;1;1;9
14372;1;2;1;1;1;1;8
14373;1;2;1;1;1;1;9
14374;1;2;1;1;1;1;6
14375;1;2;1;1;1;1;8
14376;0;2;1;1;1;1;10
14377;1;2;1;1;1;1;7
14378;1;2;1;1;1;1;7
14379;1;2;1;1;1;1;7
14380;1;2;1;1;1;1;8
14381;1;2;1;1;1;1;8
14382;1;2;1;1;1;1;8
14383;1;2;1;1;1;1;9
14384;1;2;1;1;1;1;9
14385;1;2;1;1;1;1;9
14386;1;2;1;1;1;1;8
14387;1;2;1;1;1;1;8
14388;0;2;1;1;1;1;10
14389;0;2;1;1;1;1;12
14390;0;2;1;1;1;1;12
14391;0;2;1;1;1;1;12
14392;0;2;1;1;1;1;13
14393;0;2;1;1;1;1;14
14394;0;2;1;1;1;1;15
14395;0;2;1;1;1;1;15
14396;0;2;1;1;1;1;13
14397;0;2;1;1;1;1;13
14398;0;2;1;1;1;1;15
14399;0;2;1;1;1;1;13
14400;0;2;1;1;1;1;13
14401;0;2;1;1;1;1;12
14402;0;2;1;1;1;1;12
14403;0;2;1;1;1;1;11
14404;0;2;1;1;1;1;10
14405;0;2;1;1;1;1;10
14406;1;1;1;1;1;1;8
14407;1;1;1;1;1;1;7
14408;1;1;1;1;1;1;8
14409;1;1;1;1;1;1;9
14410;1;1;1;1;1;1;7
14411;1;1;1;1;1;1;6
14412;1;1;1;1;1;1;5
14413;1;1;1;1;1;1;4
14414;1;1;1;1;1;1;2
14415;1;1;1;1;1;1;3
14416;1;1;1;1;1;1;2
14417;1;1;1;1;1;1;2
14418;1;1;1;1;1;1;1
14419;1;1;1;1;1;1;1
14420;1;1;1;1;1;1;1
14421;1;1;1;1;1;1;1
14422;1;1;1;1;1;1;2
14423;1;1;1;1;1;1;2
14424;1;1;1;1;1;1;2
14425;1;1;1;1;1;1;2
14426;1;1;1;1;1;1;3
14427;1;1;1;1;1;1;3
14428;1;1;1;1;1;1;3
14429;1;1;1;1;1;1;4
14430;1;1;1;1;1;1;4
14431;1;1;1;1;1;1;5
14432;1;1;1;1;1;1;5
14433;1;1;1;1;1;1;5
14434;1;1;1;1;1;1;4
14435;1;1;1;1;1;1;4
14436;1;1;1;1;1;1;5
14437;1;1;1;1;1;1;4
14438;1;1;1;1;1;1;4
14439;1;1;1;1;1;1;4
14440;1;1;1;1;1;1;3
14441;1;1;1;1;1;1;3
14442;1;1;1;1;1;1;3
14443;1;1;1;1;1;1;3
14444;1;1;1;1;1;1;3
14445;1;1;1;1;1;1;2
14446;1;1;1;1;1;1;2
14447;1;1;1;1;1;1;2
14448;1;1;1;1;1;1;2
14449;1;1;1;1;1;1;2
14450;1;1;1;1;1;1;3
14451;1;1;1;1;1;1;2
14452;1;1;1;1;1;1;2
14453;1;1;1;1;1;1;2
14454;1;1;1;1;1;1;3
14455;1;1;1;1;1;1;2
14456;1;1;1;1;1;1;2
14457;1;1;1;1;1;1;3
14458;1;1;1;1;1;1;3
14459;1;1;1;1;1;1;3
14460;1;1;1;1;1;1;2
14461;1;1;1;1;1;1;2
14462;1;1;1;1;1;1;2
14463;1;1;1;1;1;1;2
14464;1;1;1;1;1;1;2
14465;1;1;1;1;1;1;1
14466;1;1;1;1;1;1;1
14467;1;1;1;1;1;1;2
14468;1;1;1;1;1;1;2
14469;1;1;1;1;1;1;4
14470;1;1;1;1;1;1;4
14471;1;1;1;1;1;1;5
14472;1;1;1;1;1;1;4
14473;1;1;1;1;1;1;4
14474;1;1;1;1;1;1;5
14475;1;1;1;1;1;1;6
14476;1;1;1;1;1;1;6
14477;1;1;1;1;1;1;7
14478;1;1;1;1;1;1;7
14479;1;1;1;1;1;1;6
14480;1;1;1;1;1;1;5
14481;1;1;1;1;1;1;3
14482;1;1;1;1;1;1;3
14483;1;1;1;1;1;1;3
14484;1;1;1;1;1;1;1
14485;1;1;1;1;1;1;2
14486;1;1;1;1;1;1;2
14487;1;1;1;1;1;1;2
14488;1;1;1;1;1;1;2
14489;1;1;1;1;1;1;4
14490;1;1;1;1;1;1;4
14491;1;1;1;1;1;1;6
14492;1;1;1;1;1;1;5
14493;1;1;1;1;1;1;4
14494;1;1;1;1;1;1;5
14495;1;1;1;1;1;1;3
14496;1;1;1;1;1;1;2
14497;1;1;1;1;1;1;1
14498;1;1;1;1;1;1;1
14499;0;1;1;1;1;1;0
14500;1;1;1;1;1;1;1
14501;0;1;1;1;1;1;0
14502;1;1;1;1;1;1;1
14503;1;1;1;1;1;1;2
14504;1;1;1;1;1;1;1
14505;1;1;1;1;1;1;1
14506;1;1;1;1;1;1;1
14507;0;1;1;1;1;1;0
14508;0;1;1;1;1;1;0
14509;0;1;1;1;1;1;0
14510;0;1;1;1;1;1;0
14511;1;1;1;1;1;1;1
14512;1;1;1;1;1;1;1
14513;1;1;1;1;1;1;3
14514;1;1;1;1;1;1;5
14515;1;1;1;1;1;1;3
14516;1;1;1;1;1;1;5
14517;1;1;1;1;1;1;5
14518;1;1;1;1;1;1;5
14519;1;1;1;1;1;1;4
14520;1;1;1;1;1;1;3
14521;1;1;1;1;1;1;2
14522;1;1;1;1;1;1;2
14523;1;1;1;1;1;1;1
14524;1;1;1;1;1;1;1
14525;1;1;1;1;1;1;1
14526;1;1;1;1;1;1;1
14527;1;1;1;1;1;1;1
14528;1;1;1;1;1;1;1
14529;1;1;1;1;1;1;1
14530;1;1;1;1;1;1;2
14531;1;1;1;1;1;1;1
14532;1;1;1;1;1;1;2
14533;1;1;1;1;1;1;1
14534;1;1;1;1;1;1;2
14535;1;1;1;1;1;1;1
14536;1;1;1;1;1;1;2
14537;1;1;1;1;1;1;2
14538;1;1;1;1;1;1;1
14539;1;1;1;1;1;1;1
14540;1;1;1;1;1;1;1
14541;1;1;1;1;1;1;1
14542;1;1;1;1;1;1;1
14543;1;1;1;1;1;1;3
14544;1;1;1;1;1;1;2
14545;1;1;1;1;1;1;4
14546;1;1;1;1;1;1;1
14547;1;1;1;1;1;1;1
14548;1;1;1;1;1;1;1
14549;1;1;1;1;1;1;1
14550;1;1;1;1;1;1;2
14551;1;1;1;1;1;1;4
14552;1;1;1;1;1;1;3
14553;1;1;1;1;1;1;1
14554;1;1;1;1;1;1;1
14555;0;1;1;1;1;1;0
14556;1;1;1;1;1;1;3
14557;1;1;1;1;1;1;2
14558;1;1;1;1;1;1;2
14559;1;1;1;1;1;1;1
14560;1;1;1;1;1;1;1
14561;1;1;1;1;1;1;2
14562;1;1;1;1;1;1;1
14563;1;1;1;1;1;1;1
14564;1;1;1;1;1;1;2
14565;1;1;1;1;1;1;3
14566;1;1;1;1;1;1;3
14567;1;1;1;1;1;1;3
14568;1;1;1;1;1;1;3
14569;1;1;1;1;1;1;3
14570;1;1;1;1;1;1;3
14571;1;1;1;1;1;1;2
14572;1;1;1;1;1;1;2
14573;1;1;1;1;1;1;2
14574;1;1;1;1;1;1;2
14575;1;1;1;1;1;1;1
14576;1;1;1;1;1;1;1
14577;1;1;1;1;1;1;2
14578;1;1;1;1;1;1;3
14579;1;1;1;1;1;1;3
14580;1;1;1;1;1;1;5
14581;1;1;1;1;1;1;3
14582;1;1;1;1;1;1;5
14583;1;1;1;1;1;1;5
14584;1;1;1;1;1;1;2
14585;1;1;1;1;1;1;1
14586;1;1;1;1;1;1;1
14587;1;1;1;1;1;1;1
14588;1;1;1;1;1;1;1
14589;1;1;1;1;1;1;1
14590;1;1;1;1;1;1;1
14591;1;1;1;1;1;1;1
14592;1;1;1;1;1;1;1
14593;1;1;1;1;1;1;1
14594;1;1;1;1;1;1;1
14595;1;1;1;1;1;1;2
14596;1;1;1;1;1;1;2
14597;1;1;1;1;1;1;2
14598;0;1;1;1;1;1;0
14599;1;1;1;1;1;1;1
14600;1;1;1;1;1;1;1
14601;1;1;1;1;1;1;1
14602;1;1;1;1;1;1;2
14603;1;1;1;1;1;1;1
14604;1;1;1;1;1;1;2
14605;1;1;1;1;1;1;2
14606;1;1;1;1;1;1;1
14607;1;1;1;1;1;1;1
14608;1;1;1;1;1;1;1
14609;1;1;1;1;1;1;1
14610;1;1;1;1;1;1;1
14611;1;1;1;1;1;1;2
14612;1;1;1;1;1;1;1
14613;1;1;1;1;1;1;2
14614;0;1;1;1;1;1;0
14615;1;1;1;1;1;1;1
14616;1;1;1;1;1;1;2
14617;1;1;1;1;1;1;1
14618;0;1;1;1;1;1;0
14619;1;1;1;1;1;1;3
14620;0;1;1;1;1;1;0
14621;1;1;1;1;1;1;2
14622;1;1;1;1;1;1;1
14623;1;1;1;1;1;1;1
14624;0;1;1;1;1;1;0
14625;0;1;1;1;1;1;0
14626;0;1;1;1;1;1;0
14627;0;1;1;1;1;1;0
14628;1;1;1;1;1;1;1
14629;1;1;1;1;1;1;1
14630;1;1;1;1;1;1;1
14631;1;1;1;1;1;1;2
14632;0;1;1;1;1;1;0
14633;1;1;1;1;1;1;2
14634;1;1;1;1;1;1;2
14635;1;1;1;1;1;1;2
14636;0;1;1;1;1;1;0
14637;0;1;1;1;1;1;0
14638;0;1;1;1;1;1;0
14639;0;1;1;1;1;1;0
14640;1;1;1;1;1;1;1
14641;0;1;1;1;1;1;0
14642;0;1;1;1;1;1;0
14643;0;1;1;1;1;1;0
14644;1;1;1;1;1;1;1
14645;0;1;1;1;1;1;0
14646;1;1;1;1;1;1;1
14647;1;1;1;1;1;1;1
14648;1;1;1;1;1;1;1
14649;1;1;1;1;1;1;1
14650;1;1;1;1;1;1;1
14651;0;1;1;1;1;1;0
14652;1;1;1;1;1;1;1
14653;0;1;1;1;1;1;0
14654;0;1;1;1;1;1;0
14655;0;1;1;1;1;1;0
14656;0;1;1;1;1;1;0
14657;0;1;1;1;1;1;0
14658;0;1;1;1;1;1;0
14659;0;1;1;1;1;1;0
14660;0;1;1;1;1;1;0
14661;0;1;1;1;1;1;0
14662;0;1;1;1;1;1;0
14663;1;1;1;1;1;1;1
14664;0;1;1;1;1;1;0
14665;0;1;1;1;1;1;0
14666;0;1;1;1;1;1;0
14667;0;1;1;1;1;1;0
14668;0;1;1;1;1;1;0
14669;1;1;1;1;1;1;1
14670;1;1;1;1;1;1;1
14671;1;1;1;1;1;1;2
14672;1;1;1;1;1;1;1
14673;1;1;1;1;1;1;1
14674;1;1;1;1;1;1;1
14675;0;1;1;1;1;1;0
14676;1;1;1;1;1;1;1
14677;1;1;1;1;1;1;1
14678;1;1;1;1;1;1;1
14679;1;1;1;1;1;1;1
14680;0;1;1;1;1;1;0
14681;0;1;1;1;1;1;0
14682;1;1;1;1;1;1;1
14683;1;1;1;1;1;1;1
14684;1;1;1;1;1;1;1
14685;1;1;1;1;1;1;1
14686;1;1;1;1;1;1;1
14687;1;1;1;1;1;1;1
14688;1;1;1;1;1;1;1
14689;1;1;1;1;1;1;1
14690;1;1;1;1;1;1;1
14691;1;1;1;1;1;1;2
14692;1;1;1;1;1;1;1
14693;1;1;1;1;1;1;1
14694;0;1;1;1;1;1;0
14695;0;1;1;1;1;1;0
14696;1;1;1;1;1;1;1
14697;1;1;1;1;1;1;1
14698;0;1;1;1;1;1;0
14699;0;1;1;1;1;1;0
14700;0;1;1;1;1;1;0
14701;0;1;1;1;1;1;0
14702;1;1;1;1;1;1;1
14703;1;1;1;1;1;1;1
14704;1;1;1;1;1;1;1
14705;0;1;1;1;1;1;0
14706;0;1;1;1;1;1;0
14707;0;1;1;1;1;1;0
14708;1;1;1;1;1;1;1
14709;1;1;1;1;1;1;1
14710;1;1;1;1;1;1;1
14711;1;1;1;1;1;1;1
14712;1;1;1;1;1;1;1
14713;1;1;1;1;1;1;1
14714;1;1;1;1;1;1;1
14715;1;1;1;1;1;1;1
14716;1;1;1;1;1;1;1
14717;1;1;1;1;1;1;2
14718;1;1;1;1;1;1;2
14719;1;1;1;1;1;1;1
14720;1;1;1;1;1;1;2
14721;1;1;1;1;1;1;2
14722;1;1;1;1;1;1;2
14723;1;1;1;1;1;1;2
14724;1;1;1;1;1;1;2
14725;1;1;1;1;1;1;2
14726;1;1;1;1;1;1;1
14727;1;1;1;1;1;1;1
14728;1;1;1;1;1;1;1
14729;1;1;1;1;1;1;1
14730;1;1;1;1;1;1;1
14731;1;1;1;1;1;1;2
14732;1;1;1;1;1;1;2
14733;1;1;1;1;1;1;2
14734;1;1;1;1;1;1;1
14735;1;1;1;1;1;1;1
14736;1;1;1;1;1;1;2
14737;1;1;1;1;1;1;2
14738;1;1;1;1;1;1;2
14739;1;1;1;1;1;1;1
14740;1;1;1;1;1;1;1
14741;1;1;1;1;1;1;2
14742;1;1;1;1;1;1;2
14743;1;1;1;1;1;1;2
14744;1;1;1;1;1;1;1
14745;0;1;1;1;1;1;0
14746;0;1;1;1;1;1;0
14747;0;1;1;1;1;1;0
14748;0;1;1;1;1;1;0
14749;0;1;1;1;1;1;0
14750;0;1;1;1;1;1;0
14751;1;1;1;1;1;1;1
14752;1;1;1;1;1;1;2
14753;1;1;1;1;1;1;2
14754;1;1;1;1;1;1;1
14755;0;1;1;1;1;1;0
14756;1;1;1;1;1;1;1
14757;1;1;1;1;1;1;1
14758;1;1;1;1;1;1;3
14759;1;1;1;1;1;1;2
14760;1;1;1;1;1;1;1
14761;1;1;1;1;1;1;2
14762;1;1;1;1;1;1;4
14763;1;1;1;1;1;1;4
14764;1;1;1;1;1;1;4
14765;1;1;1;1;1;1;3
14766;1;1;1;1;1;1;3
14767;1;1;1;1;1;1;3
14768;1;1;1;1;1;1;2
14769;1;1;1;1;1;1;2
14770;1;1;1;1;1;1;2
14771;1;1;1;1;1;1;2
14772;1;1;1;1;1;1;2
14773;1;1;1;1;1;1;2
14774;1;1;1;1;1;1;2
14775;1;1;1;1;1;1;2
14776;1;1;1;1;1;1;2
14777;1;1;1;1;1;1;2
14778;1;1;1;1;1;1;2
14779;1;1;1;1;1;1;1
14780;1;1;1;1;1;1;2
14781;1;1;1;1;1;1;1
14782;1;1;1;1;1;1;1
14783;1;1;1;1;1;1;2
14784;1;1;1;1;1;1;2
14785;1;1;1;1;1;1;1
14786;1;1;1;1;1;1;1
14787;1;1;1;1;1;1;2
14788;1;1;1;1;1;1;2
14789;1;1;1;1;1;1;2
14790;1;1;1;1;1;1;1
14791;1;1;1;1;1;1;2
14792;1;1;1;1;1;1;2
14793;1;1;1;1;1;1;1
14794;1;1;1;1;1;1;2
14795;1;1;1;1;1;1;1
14796;1;1;1;1;1;1;1
14797;1;1;1;1;1;1;2
14798;1;1;1;1;1;1;1
14799;1;1;1;1;1;1;1
14800;1;1;1;1;1;1;1
14801;1;1;1;1;1;1;1
14802;1;1;1;1;1;1;1
14803;0;1;1;1;1;1;0
14804;1;1;1;1;1;1;3
14805;1;1;1;1;1;1;1
14806;0;1;1;1;1;1;0
14807;1;1;1;1;1;1;1
14808;1;1;1;1;1;1;1
14809;1;1;1;1;1;1;3
14810;1;1;1;1;1;1;4
14811;1;1;1;1;1;1;1
14812;1;1;1;1;1;1;1
14813;1;1;1;1;1;1;2
14814;0;1;1;1;1;1;0
14815;1;1;1;1;1;1;1
14816;1;1;1;1;1;1;1
14817;0;1;1;1;1;1;0
14818;1;1;1;1;1;1;1
14819;0;1;1;1;1;1;0
14820;0;1;1;1;1;1;0
14821;1;1;1;1;1;1;2
14822;1;1;1;1;1;1;1
14823;1;1;1;1;1;1;1
14824;1;1;1;1;1;1;2
14825;1;1;1;1;1;1;1
14826;1;1;1;1;1;1;2
14827;1;1;1;1;1;1;2
14828;1;1;1;1;1;1;2
14829;1;1;1;1;1;1;1
14830;1;1;1;1;1;1;1
14831;1;1;1;1;1;1;1
14832;1;1;1;1;1;1;1
14833;1;1;1;1;1;1;1
14834;0;1;1;1;1;1;0
14835;0;1;1;1;1;1;0
14836;1;1;1;1;1;1;1
14837;0;1;1;1;1;1;0
14838;0;1;1;1;1;1;0
14839;1;1;1;1;1;1;1
14840;0;1;1;1;1;1;0
14841;1;1;1;1;1;0;1
14842;1;1;1;1;1;0;1
14843;1;1;1;1;1;0;1
14844;1;1;1;1;1;0;2
14845;1;1;1;1;1;0;1
14846;1;1;1;1;1;0;1
14847;1;1;1;1;1;0;2
14848;1;1;1;1;1;1;2
14849;1;1;1;1;1;1;2
14850;1;1;1;1;1;1;2
14851;1;1;1;1;1;1;1
14852;1;1;1;1;1;1;1
14853;1;1;1;1;1;1;1
14854;1;1;1;1;1;1;2
14855;1;1;1;1;1;1;2
14856;1;1;1;1;1;1;2
14857;1;1;1;1;1;1;2
14858;1;1;1;1;1;1;2
14859;1;1;1;1;1;1;2
14860;1;1;1;1;1;1;1
14861;1;1;1;1;1;1;1
14862;1;1;1;1;1;1;1
14863;0;1;1;1;1;1;0
14864;1;1;1;1;1;1;1
14865;1;1;1;1;1;1;1
14866;1;1;1;1;1;1;1
14867;1;1;1;1;1;1;1
14868;0;1;1;1;1;1;0
14869;0;1;1;1;1;1;0
14870;1;1;1;1;1;1;1
14871;1;1;1;1;1;1;1
